scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
kraken:taxid|162426|NZ_CP025299.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.1738317757009345	279	7.696991248879591e-05	3624793	5	2	0.982078853046595	0.992831541218638
kraken:taxid|630|NZ_CP016945.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0668088130774697	188	4.0273008151642446e-05	4668139	1	0	0.9946808510638298	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0128156645237194	2440	0.0009778257963269	2495332	13	13	0.9946721311475408	0.9946721311475408
kraken:taxid|1336|NC_011134.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.6069816430935902	10085	0.0049822865755906	2024171	174	102	0.9827466534457114	0.9898859692612793
kraken:taxid|199591|NZ_CP035810.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0	0	0.0	3179618	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0558853633572159	273	9.238119118947382e-05	2955147	3	3	0.989010989010989	0.989010989010989
kraken:taxid|1725|NZ_CP046322.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.6019474771318973	2040	0.0007243775413134	2816211	8	8	0.996078431372549	0.996078431372549
kraken:taxid|2594913|NZ_CP038157.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.2229806598407281	588	0.0002488483358267	2362885	5	5	0.9914965986394558	0.9914965986394558
kraken:taxid|29388|NZ_AP014956.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.415038665038665	8158	0.0032904289577108	2479312	167	83	0.9795292963961756	0.9898259377298356
kraken:taxid|1274|NZ_CP008889.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.068355505236343	483	0.0001594574616683	3029021	11	11	0.9772256728778468	0.9772256728778468
kraken:taxid|1329|NZ_CP053790.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.6306932542070425	30395	0.0141232305885151	2152128	484	303	0.9840763283434776	0.9900312551406482
kraken:taxid|1282|NZ_LR735437.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1340|NZ_LR594052.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.5749652749407631	14074	0.0072207537412062	1949104	179	124	0.987281512007958	0.9911894273127754
kraken:taxid|71999|NZ_CP012507.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.6610190300798036	5384	0.0018861797048605	2854447	73	31	0.986441307578009	0.9942421991084696
kraken:taxid|573|NZ_AP024568.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.3464758304077774	1283	0.0002426508747535	5287432	11	9	0.9914263445050664	0.9929851909586904
kraken:taxid|1916|NZ_CP009124.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.3951219512195122	243	2.9118245600538653e-05	8345283	0	0	1.0	1.0
kraken:taxid|29394|NZ_CP040412.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.1537800687285223	1253	0.0006579731591061	1904333	10	9	0.9920191540303273	0.9928172386272944
kraken:taxid|149016|NZ_LR134323.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.7402452937820878	25953	0.0121049440298507	2144000	316	185	0.98782414364428	0.992871729665164
kraken:taxid|1396|NZ_CP115307.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.10686737994526	859	0.0001615524988259	5317157	22	21	0.9743888242142026	0.9755529685681024
kraken:taxid|29442|NZ_CP020369.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.2495798319327731	297	4.331540483933704e-05	6856683	0	0	1.0	1.0
kraken:taxid|38289|NZ_LS483459.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.1462736373748609	263	0.0001089185219052	2414649	1	1	0.9961977186311788	0.9961977186311788
kraken:taxid|1310|NZ_CP029490.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.3207911239749156	5320	0.0024197535581066	2198571	86	74	0.9838345864661654	0.9860902255639098
kraken:taxid|1326|NZ_LT906454.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.5863847137831788	14669	0.0062935175782163	2330811	167	98	0.9886154475424364	0.9933192446656214
kraken:taxid|747|NZ_CP015569.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.7584852820309884	24917	0.0098463359870006	2530586	485	294	0.9805353774531445	0.9882008267447928
kraken:taxid|562|NZ_CP026399.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0059983045172504	842	0.0001595391327513	5277702	2	2	0.997624703087886	0.997624703087886
kraken:taxid|1283|NZ_CP092476.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.0808748728382502	159	6.268776760580039e-05	2536380	0	0	1.0	1.0
kraken:taxid|1744|NZ_CP120879.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.2502818489289741	888	0.0003313901480843	2679621	7	6	0.9921171171171173	0.9932432432432432
kraken:taxid|29382|NZ_LT963440.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.6350063532401525	3998	0.0014737328680397	2712839	2	2	0.9994997498749376	0.9994997498749376
kraken:taxid|361101|NZ_LR595858.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.4075917423153762	11629	0.0054822276635404	2121218	115	78	0.99011092957262	0.9932926304927336
kraken:taxid|76860|NZ_CP029207.1	SRR14346474.sorted.bam	SRR14346518.sorted.bam	0.1854552997756391	33973	0.0171494454560001	1980997	424	273	0.9875195007800311	0.9919642068701616
kraken:taxid|1286|NZ_LT963435.1	SRR14346256.sorted.bam	SRR14346458.sorted.bam	0.3258454106280193	1349	0.0004857317644449	2777253	1	1	0.9992587101556708	0.9992587101556708
kraken:taxid|29382|NZ_LT963440.1	SRR14346256.sorted.bam	SRR14346458.sorted.bam	0.1545572194490663	836	0.000308164251546	2712839	1	1	0.998803827751196	0.998803827751196
kraken:taxid|562|NZ_CP026399.1	SRR14346256.sorted.bam	SRR14346458.sorted.bam	6.729456803684751e-05	297	5.62744921937616e-05	5277702	0	0	1.0	1.0
kraken:taxid|1282|NZ_LR735437.1	SRR14346256.sorted.bam	SRR14346458.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346256.sorted.bam	SRR14346458.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1290|NZ_LT963442.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0423472474289171	210	9.392447309488742e-05	2235839	14	13	0.9333333333333332	0.938095238095238
kraken:taxid|38301|NZ_CP065689.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	2695961	0	0		
kraken:taxid|199591|NZ_CP035810.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	3179618	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.017590095922896	3464	0.0013881920321624	2495332	75	75	0.9783487297921478	0.9783487297921478
kraken:taxid|29388|NZ_AP014956.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0904858656741051	15899	0.0064126660944649	2479312	58	52	0.9963519718221272	0.9967293540474244
kraken:taxid|1329|NZ_CP053790.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.3535153401079399	29083	0.0135136014214767	2152128	523	455	0.9820169858680328	0.984355121548671
kraken:taxid|162426|NZ_CP025299.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	3624793	0	0		
kraken:taxid|305|NZ_CP052068.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.1084710743801652	210	5.421842589967732e-05	3873222	12	12	0.9428571428571428	0.9428571428571428
kraken:taxid|71999|NZ_CP012507.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.4676088044022011	11217	0.0048124880138286	2330811	237	215	0.978871355977534	0.980832664705358
kraken:taxid|1286|NZ_LT963435.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.4547932029496633	2837	0.0010215129842329	2777253	0	0	1.0	1.0
kraken:taxid|2015316|NZ_CP022372.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	5536255	0	0		
kraken:taxid|1310|NZ_CP029490.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.2855089507382726	4370	0.0019876547084447	2198571	121	113	0.9723112128146452	0.974141876430206
kraken:taxid|1336|NC_011134.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.468743837507395	9508	0.0046972316074086	2024171	282	266	0.970340765671014	0.9720235591081194
kraken:taxid|29394|NZ_CP040412.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0908241291418861	1069	0.000561351402302	1904333	21	21	0.980355472404116	0.980355472404116
kraken:taxid|630|NZ_CP016945.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.1142156862745098	233	4.991282393262069e-05	4668139	1	1	0.9957081545064378	0.9957081545064378
kraken:taxid|1526658|NZ_CP017147.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	6373793	0	0		
kraken:taxid|1274|NZ_CP008889.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	3029021	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.002237887434262	40	7.413384792108303e-06	5395646	0	0	1.0	1.0
kraken:taxid|361101|NZ_LR595858.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0919367588932806	2326	0.001096539818161	2121218	47	47	0.979793637145314	0.979793637145314
kraken:taxid|1272|NZ_CP059343.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	2823038	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0012176865081955	5409	0.0010248778729833	5277702	81	81	0.9850249584026622	0.9850249584026622
kraken:taxid|1283|NZ_CP092476.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.1117881415514412	477	0.0001880633028174	2536380	13	13	0.9727463312368972	0.9727463312368972
kraken:taxid|1340|NZ_LR594052.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.3422748447204969	8817	0.0045236170055574	1949104	235	223	0.9733469434047862	0.9747079505500738
kraken:taxid|1282|NZ_LR735437.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0220241475519122	5352	0.0020934568910991	2556537	42	38	0.992152466367713	0.9928998505231688
kraken:taxid|2202828|NZ_CP029551.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0059408682807487	2574	0.000464646519348	5539695	4	3	0.9984459984459984	0.9988344988344988
kraken:taxid|33040|NZ_LR134307.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.280217835262083	10291	0.0054423761781414	1890902	253	206	0.9754154115246332	0.9799825089884364
kraken:taxid|29442|NZ_CP020369.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.485838779956427	446	6.504602881597414e-05	6856683	0	0	1.0	1.0
kraken:taxid|38289|NZ_LS483459.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.3365775300009449	3562	0.0013130156268027	2712839	2	0	0.9994385176866928	1.0
kraken:taxid|747|NZ_CP015569.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0207428485846937	554	0.0002189216252678	2530586	2	2	0.9963898916967509	0.9963898916967509
kraken:taxid|43770|NZ_CP066290.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.0939724727100142	198	6.706181202370872e-05	2952500	14	14	0.9292929292929292	0.9292929292929292
kraken:taxid|149016|NZ_LR134323.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.5101862812285839	16378	0.0076389925373134	2144000	449	403	0.9725851752350716	0.9753938209793626
kraken:taxid|1280|NZ_CP013953.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.1420601442373112	1044	0.0003532819179553	2955147	31	28	0.9703065134099615	0.9731800766283524
kraken:taxid|1396|NZ_CP115307.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.4110063165181275	4750	0.0008933345394916	5317157	248	222	0.9477894736842104	0.9532631578947368
kraken:taxid|76860|NZ_CP029207.1	SRR14346269.sorted.bam	SRR14346277.sorted.bam	0.316041581736649	9303	0.0046961201859467	1980997	249	216	0.9732344405030636	0.9767816833279588
kraken:taxid|1290|NZ_LT963442.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0341685649202733	315	0.0001408867096423	2235839	20	15	0.9365079365079364	0.9523809523809524
kraken:taxid|1310|NZ_CP029490.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.038299413818086	1163	0.000528979960165	2198571	29	27	0.9750644883920896	0.9767841788478074
kraken:taxid|1336|NC_011134.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.1033182165147501	2301	0.0011367616668749	2024171	33	8	0.9856584093872228	0.9965232507605388
kraken:taxid|1282|NZ_LR735437.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0024346449983261	720	0.0002816309718967	2556537	44	44	0.9388888888888888	0.9388888888888888
kraken:taxid|1280|NZ_CP013953.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0356489945155393	312	0.0001055785042165	2955147	9	9	0.971153846153846	0.971153846153846
kraken:taxid|38301|NZ_CP065689.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.1078125	69	2.559384204741834e-05	2695961	1	1	0.9855072463768116	0.9855072463768116
kraken:taxid|361101|NZ_LR595858.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0399926506614404	1306	0.0006156840079614	2121218	45	39	0.9655436447166922	0.9701378254211332
kraken:taxid|29382|NZ_LT963440.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.4155458515283843	4758	0.001753882187627	2712839	16	16	0.996637242538882	0.996637242538882
kraken:taxid|149016|NZ_LR134323.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0935921164524035	3742	0.0017453358208955	2144000	52	31	0.9861036878674504	0.9917156600748264
kraken:taxid|29442|NZ_CP020369.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.6257175660160735	545	7.948449709575315e-05	6856683	0	0	1.0	1.0
kraken:taxid|1329|NZ_CP053790.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0498203504093047	2690	0.0012499256549796	2152128	21	9	0.9921933085501858	0.9966542750929368
kraken:taxid|1326|NZ_LT906454.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0553689020292971	2060	0.0008838125442174	2330811	19	11	0.9907766990291262	0.9946601941747572
kraken:taxid|426117|NC_010511.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	7659055	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0778928410625844	2941	0.0015553423709954	1890902	72	53	0.9755185311118668	0.981978918735124
kraken:taxid|1747|NZ_CP033718.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0892711150242123	2839	0.0014331167588845	1980997	57	20	0.979922507925326	0.9929552659387108
kraken:taxid|223967|NZ_CP039546.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1842539|NZ_CP016464.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.7083586626139817	4661	0.0016782770601021	2777253	18	18	0.9961381677751556	0.9961381677751556
kraken:taxid|71999|NZ_CP012507.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|1283|NZ_CP092476.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.029073599414134	397	0.0001565222876698	2536380	22	22	0.9445843828715366	0.9445843828715366
kraken:taxid|573|NZ_AP024568.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	5287432	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.003407793765987	3272	0.0006199667961548	5277702	75	75	0.977078239608802	0.977078239608802
kraken:taxid|1396|NZ_CP115307.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.1030920829085966	1517	0.0002853028413492	5317157	93	89	0.938694792353329	0.9413315754779168
kraken:taxid|29388|NZ_AP014956.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0044069503903298	735	0.0002964532096	2479312	23	23	0.9687074829931972	0.9687074829931972
kraken:taxid|2202828|NZ_CP029551.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.005458411966754	1961	0.0003539906077861	5539695	1	1	0.9994900560938296	0.9994900560938296
kraken:taxid|2202825|NZ_CP029550.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0	0	0.0	6788375	0	0		
kraken:taxid|408|NZ_LT962688.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0061208875286916	24	4.199098873381772e-06	5715512	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346512.sorted.bam	SRR14346484.sorted.bam	0.0611901826739885	1638	0.0008403861466602	1949104	45	35	0.9725274725274724	0.9786324786324786
kraken:taxid|408|NZ_LT962688.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5715512	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0108234075608493	209	8.96683600686628e-05	2330811	5	5	0.9760765550239234	0.9760765550239234
kraken:taxid|29442|NZ_CP020369.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.3172484599589322	309	4.506552220658298e-05	6856683	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.1257881462799495	399	0.0001436671415963	2777253	0	0	1.0	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.2468104848063094	1064	0.0003922090474222	2712839	1	1	0.99906015037594	0.99906015037594
kraken:taxid|562|NZ_CP026399.1	SRR14346453.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2330811	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|29394|NZ_CP040412.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	1904333	0	0		
kraken:taxid|1396|NZ_CP115307.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.1054365733113673	192	3.6109522438400825e-05	5317157	1	1	0.9947916666666666	0.9947916666666666
kraken:taxid|1286|NZ_LT963435.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.1169014084507042	249	8.965693798872483e-05	2777253	0	0	1.0	1.0
kraken:taxid|149016|NZ_LR134323.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2144000	0	0		
kraken:taxid|1336|NC_011134.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2024171	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.2275568892223055	910	0.0003354419484532	2712839	1	1	0.9989010989010988	0.9989010989010988
kraken:taxid|29442|NZ_CP020369.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.3493670886075949	138	2.012634972332832e-05	6856683	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	1949104	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.2405405405405405	178	8.391405315248126e-05	2121218	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346252.sorted.bam	SRR14346389.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|29394|NZ_CP040412.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	1904333	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0033252971984371	40	7.220614131283401e-06	5539695	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0575539568345323	120	6.156675067107758e-05	1949104	0	0	1.0	1.0
kraken:taxid|149016|NZ_LR134323.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	2144000	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	2152128	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.6593673965936739	271	3.9523483876970834e-05	6856683	0	0	1.0	1.0
kraken:taxid|1326|NZ_LT906454.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.2234636871508379	280	0.000120129860379	2330811	0	0	1.0	1.0
kraken:taxid|76860|NZ_CP029207.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.4335907335907336	1123	0.0005668862698933	1980997	0	0	1.0	1.0
kraken:taxid|1282|NZ_LR735437.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0674401740391588	279	0.0001091320016099	2556537	0	0	1.0	1.0
kraken:taxid|361101|NZ_LR595858.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.2553535353535353	632	0.0002979420314177	2121218	0	0	1.0	1.0
kraken:taxid|29388|NZ_AP014956.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1396|NZ_CP115307.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.06318347509113	156	2.933898698120067e-05	5317157	0	0	1.0	1.0
kraken:taxid|1310|NZ_CP029490.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.171935235158057	446	0.0002028590388938	2198571	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.1682715454983148	699	0.0002516875488117	2777253	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.3037601376259523	1236	0.0004556112618552	2712839	0	0	1.0	1.0
kraken:taxid|1283|NZ_CP092476.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.4306826178747361	612	0.0003236550598603	1890902	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346333.sorted.bam	SRR14346442.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.2627118644067797	1147	0.0004228043020614	2712839	1	1	0.999128160418483	0.999128160418483
kraken:taxid|2202828|NZ_CP029551.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	8.146250583972498e-05	215	4.0737427008952e-05	5277702	5	5	0.9767441860465116	0.9767441860465116
kraken:taxid|747|NZ_CP015569.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	2530586	0	0		
kraken:taxid|71999|NZ_CP012507.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.2261139436931944	1020	0.0003672693845321	2777253	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346258.sorted.bam	SRR14346572.sorted.bam	0.0	0	0.0	2556537	0	0		
